ProductID,ProductName,Category,City,Price,QuantitySold,Month,Year
180,Printer,Electronics,Mashhad,34699000,21,7,2021
324,Chair,Furniture,Karaj,4288000,317,11,2023
179,Smartphone,Electronics,Tehran,10423000,1,8,2022
621,Keyboard,Electronics,Qom,41216000,13,10,2021
977,Monitor,Electronics,Qom,12729000,23,3,2023
561,Laptop,Electronics,Mashhad,44494000,38,11,2022
526,Smartphone,Electronics,Qom,17920000,46,1,2021
688,Notebook,Stationery,Tabriz,191000,77,8,2023
923,Laptop,Electronics,Tehran,15289000,29,5,2022
705,Desk Lamp,Office Supplies,Tehran,308000,394,3,2021
775,Monitor,Electronics,Rasht,19897000,35,9,2023
674,Bookshelf,Furniture,Qom,4974000,90,7,2023
619,Camera,Electronics,Karaj,13727000,33,1,2020
987,Camera,Electronics,Rasht,15197000,19,3,2021
548,Bookshelf,Furniture,Kermanshah,2629000,193,6,2024
682,Printer,Electronics,Karaj,9255000,56,12,2020
264,Camera,Electronics,Qom,27853000,13,4,2020
491,Desk Lamp,Office Supplies,Ahvaz,866000,21,8,2021
472,Mouse,Electronics,Ahvaz,8267000,56,7,2020
389,Smartphone,Electronics,Shiraz,49295000,50,7,2021
869,Mouse,Electronics,Tehran,6890000,92,8,2020
837,Smartphone,Electronics,Shiraz,16428000,19,1,2021
775,Pen,Stationery,Tehran,175000,117,7,2024
348,Tablet,Electronics,Karaj,33961000,10,10,2023
358,Notebook,Stationery,Shiraz,157000,185,11,2024
438,Smartphone,Electronics,Rasht,34848000,24,8,2021
994,Tablet,Electronics,Karaj,14810000,25,8,2023
982,Monitor,Electronics,Shiraz,34219000,36,8,2022
382,Mouse,Electronics,Rasht,2894000,439,8,2020
152,Smartphone,Electronics,Karaj,29077000,44,4,2024
125,Pen,Stationery,Ahvaz,126000,480,5,2023
896,Chair,Furniture,Shiraz,1268000,500,1,2024
618,Desk Lamp,Office Supplies,Rasht,974000,57,1,2023
528,Monitor,Electronics,Rasht,28644000,9,6,2024
209,Notebook,Stationery,Ahvaz,186000,444,7,2022
822,Smartphone,Electronics,Kermanshah,16892000,15,10,2022
121,Tablet,Electronics,Ahvaz,38715000,19,10,2020
717,Printer,Electronics,Mashhad,12439000,47,11,2024
169,Mouse,Electronics,Shiraz,38539000,17,3,2020
933,Printer,Electronics,Ahvaz,36120000,42,7,2024
808,Headphone,Electronics,Qom,42154000,9,12,2021
385,Monitor,Electronics,Ahvaz,5792000,430,11,2022
802,Camera,Electronics,Isfahan,28736000,27,4,2020
180,Chair,Furniture,Kermanshah,2175000,493,3,2022
338,Smartphone,Electronics,Isfahan,6199000,112,10,2023
160,Pen,Stationery,Tehran,104000,157,4,2023
976,Camera,Electronics,Tehran,44329000,12,6,2023
298,Keyboard,Electronics,Tehran,44809000,14,4,2021
539,Headphone,Electronics,Tabriz,15333000,44,10,2024
543,Laptop,Electronics,Kermanshah,5700000,192,3,2020
790,Monitor,Electronics,Rasht,43757000,22,11,2021
287,Mouse,Electronics,Kermanshah,21712000,38,9,2022
258,Tablet,Electronics,Mashhad,11892000,22,7,2020
121,Mouse,Electronics,Tehran,26688000,28,1,2022
224,Notebook,Stationery,Karaj,38000,483,3,2023
499,Chair,Furniture,Qom,1540000,72,10,2021
883,Tablet,Electronics,Shiraz,43135000,21,2,2021
873,Laptop,Electronics,Qom,3415000,59,4,2021
424,Monitor,Electronics,Isfahan,35990000,13,6,2022
493,Chair,Furniture,Karaj,3911000,41,7,2020
705,Pen,Stationery,Qom,81000,482,7,2024
629,Pen,Stationery,Qom,173000,242,11,2021
310,Headphone,Electronics,Karaj,33881000,41,1,2021
589,Mouse,Electronics,Ahvaz,16391000,5,12,2021
346,Smartphone,Electronics,Rasht,42982000,15,2,2020
745,Keyboard,Electronics,Qom,5389000,40,11,2021
376,Monitor,Electronics,Kermanshah,26291000,12,9,2023
474,Laptop,Electronics,Karaj,9902000,347,8,2022
186,Laptop,Electronics,Mashhad,15612000,15,11,2021
871,Keyboard,Electronics,Tabriz,32687000,9,5,2024
143,Printer,Electronics,Isfahan,15494000,46,7,2020
459,Table,Furniture,Rasht,2574000,333,3,2021
468,Desk Lamp,Office Supplies,Rasht,887000,262,2,2020
555,Tablet,Electronics,Tehran,40745000,45,8,2024
281,Pen,Stationery,Tabriz,16000,15,3,2021
184,Printer,Electronics,Isfahan,14601000,34,4,2022
988,Laptop,Electronics,Qom,8499000,91,11,2022
252,Camera,Electronics,Qom,12985000,38,4,2024
675,Headphone,Electronics,Ahvaz,35806000,32,6,2021
904,Laptop,Electronics,Shiraz,27489000,31,4,2021
563,Bookshelf,Furniture,Mashhad,944000,310,5,2023
319,Tablet,Electronics,Karaj,43321000,34,4,2023
223,Printer,Electronics,Qom,39596000,27,2,2020
606,Camera,Electronics,Tabriz,9323000,133,2,2024
423,Bookshelf,Furniture,Mashhad,2877000,470,11,2020
599,Keyboard,Electronics,Qom,44990000,50,3,2020
938,Mouse,Electronics,Tabriz,24149000,17,9,2023
378,Printer,Electronics,Karaj,21377000,42,11,2024
939,Printer,Electronics,Rasht,46343000,9,2,2023
451,Laptop,Electronics,Tabriz,21606000,45,4,2021
849,Laptop,Electronics,Karaj,1040000,77,10,2022
555,Bookshelf,Furniture,Isfahan,1413000,218,8,2023
812,Printer,Electronics,Tabriz,33608000,22,9,2024
450,Notebook,Stationery,Kermanshah,71000,17,2,2022
665,Headphone,Electronics,Tehran,41803000,44,12,2021
669,Chair,Furniture,Rasht,887000,76,8,2021
417,Monitor,Electronics,Tehran,43345000,44,5,2024
116,Headphone,Electronics,Rasht,13127000,46,7,2023
384,Smartphone,Electronics,Ahvaz,28612000,42,9,2020
132,Notebook,Stationery,Qom,42000,115,8,2023
722,Desk Lamp,Office Supplies,Rasht,248000,68,5,2024
348,Mouse,Electronics,Rasht,27378000,31,7,2024
486,Smartphone,Electronics,Karaj,46193000,27,6,2024
764,Camera,Electronics,Rasht,7907000,383,7,2022
631,Smartphone,Electronics,Shiraz,24001000,38,12,2023
123,Desk Lamp,Office Supplies,Kermanshah,444000,212,1,2024
392,Desk Lamp,Office Supplies,Ahvaz,406000,230,4,2021
317,Mouse,Electronics,Isfahan,33062000,41,8,2024
623,Camera,Electronics,Tehran,38559000,40,11,2023
934,Bookshelf,Furniture,Mashhad,3999000,94,12,2020
618,Headphone,Electronics,Kermanshah,32912000,7,1,2022
224,Tablet,Electronics,Rasht,32269000,30,2,2021
902,Pen,Stationery,Kermanshah,183000,373,5,2024
835,Monitor,Electronics,Tehran,41341000,29,12,2024
849,Printer,Electronics,Karaj,8162000,407,12,2023
799,Laptop,Electronics,Isfahan,35060000,43,3,2020
795,Pen,Stationery,Isfahan,120000,121,2,2020
153,Notebook,Stationery,Tabriz,107000,327,9,2023
934,Laptop,Electronics,Shiraz,30246000,37,2,2020
379,Pen,Stationery,Tehran,110000,411,7,2020
536,Headphone,Electronics,Mashhad,15641000,3,10,2021
367,Monitor,Electronics,Kermanshah,9795000,44,1,2021
739,Notebook,Stationery,Shiraz,154000,212,10,2024
608,Notebook,Stationery,Mashhad,38000,229,5,2022
114,Desk Lamp,Office Supplies,Rasht,792000,70,11,2021
738,Desk Lamp,Office Supplies,Karaj,390000,396,9,2021
909,Pen,Stationery,Rasht,59000,363,9,2020
175,Laptop,Electronics,Isfahan,49338000,37,7,2022
458,Pen,Stationery,Isfahan,87000,440,8,2024
228,Pen,Stationery,Kermanshah,115000,345,4,2020
368,Keyboard,Electronics,Tabriz,9749000,301,7,2020
898,Printer,Electronics,Rasht,4486000,93,2,2024
814,Table,Furniture,Shiraz,3579000,418,6,2022
409,Bookshelf,Furniture,Rasht,2380000,363,9,2020
515,Camera,Electronics,Tabriz,19773000,30,11,2022
377,Laptop,Electronics,Kermanshah,38011000,2,3,2020
924,Desk Lamp,Office Supplies,Qom,396000,303,4,2024
677,Table,Furniture,Mashhad,4672000,277,12,2023
857,Camera,Electronics,Mashhad,25602000,45,8,2023
984,Chair,Furniture,Ahvaz,4333000,109,4,2022
812,Notebook,Stationery,Tehran,116000,186,11,2024
275,Printer,Electronics,Shiraz,6472000,50,1,2021
626,Notebook,Stationery,Rasht,181000,332,2,2022
592,Monitor,Electronics,Qom,42373000,8,12,2024
530,Table,Furniture,Kermanshah,2552000,162,2,2024
915,Desk Lamp,Office Supplies,Mashhad,209000,167,9,2021
243,Table,Furniture,Karaj,2112000,364,4,2021
926,Table,Furniture,Ahvaz,3052000,313,7,2021
582,Tablet,Electronics,Rasht,2021000,328,6,2020
867,Printer,Electronics,Ahvaz,21303000,49,10,2021
554,Keyboard,Electronics,Isfahan,49523000,34,5,2023
222,Tablet,Electronics,Karaj,43465000,43,9,2024
365,Table,Furniture,Kermanshah,4955000,389,6,2024
124,Bookshelf,Furniture,Qom,4668000,300,12,2022
731,Printer,Electronics,Mashhad,47564000,30,4,2024
124,Smartphone,Electronics,Rasht,24981000,6,6,2022
839,Camera,Electronics,Shiraz,16622000,3,7,2020
484,Headphone,Electronics,Rasht,31219000,29,1,2024
810,Smartphone,Electronics,Isfahan,40813000,5,8,2024
575,Bookshelf,Furniture,Mashhad,3452000,353,8,2020
706,Smartphone,Electronics,Mashhad,3604000,85,9,2023
517,Tablet,Electronics,Kermanshah,1931000,303,2,2024
380,Desk Lamp,Office Supplies,Tabriz,846000,33,6,2023
507,Printer,Electronics,Qom,2660000,234,10,2021
686,Pen,Stationery,Kermanshah,58000,170,3,2020
732,Monitor,Electronics,Shiraz,36540000,18,2,2020
346,Mouse,Electronics,Ahvaz,30903000,39,12,2024
821,Table,Furniture,Mashhad,2270000,290,6,2024
724,Mouse,Electronics,Tabriz,42180000,45,10,2020
477,Tablet,Electronics,Qom,28316000,19,2,2024
506,Keyboard,Electronics,Karaj,23905000,50,11,2022
428,Laptop,Electronics,Qom,19530000,47,1,2023
798,Headphone,Electronics,Rasht,23538000,35,6,2024
518,Camera,Electronics,Mashhad,8546000,259,10,2023
921,Headphone,Electronics,Karaj,44404000,8,2,2022
105,Desk Lamp,Office Supplies,Isfahan,101000,493,2,2021
547,Keyboard,Electronics,Rasht,26355000,30,5,2022
271,Monitor,Electronics,Shiraz,49870000,26,8,2021
942,Bookshelf,Furniture,Kermanshah,2545000,38,5,2024
503,Camera,Electronics,Tehran,39595000,14,9,2023
224,Tablet,Electronics,Rasht,11579000,48,2,2020
220,Bookshelf,Furniture,Tabriz,3565000,358,6,2022
631,Tablet,Electronics,Rasht,42777000,2,4,2022
604,Notebook,Stationery,Isfahan,127000,230,8,2021
971,Chair,Furniture,Rasht,2131000,60,5,2022
870,Smartphone,Electronics,Karaj,37233000,13,9,2021
238,Pen,Stationery,Rasht,61000,358,2,2022
695,Printer,Electronics,Mashhad,23585000,33,11,2024
556,Desk Lamp,Office Supplies,Tabriz,936000,72,11,2024
699,Printer,Electronics,Isfahan,2221000,142,7,2024
787,Chair,Furniture,Isfahan,1116000,130,5,2022
226,Laptop,Electronics,Karaj,39373000,20,3,2024
278,Camera,Electronics,Shiraz,33575000,1,4,2021
667,Tablet,Electronics,Tehran,45282000,47,11,2023
641,Headphone,Electronics,Tehran,47735000,36,10,2024
931,Keyboard,Electronics,Tehran,13188000,16,2,2024
585,Table,Furniture,Shiraz,2321000,482,9,2024
525,Notebook,Stationery,Shiraz,184000,418,10,2020
765,Smartphone,Electronics,Tehran,21293000,28,3,2021
960,Tablet,Electronics,Rasht,49594000,34,6,2021
939,Chair,Furniture,Rasht,3271000,475,3,2024
974,Camera,Electronics,Karaj,41061000,4,7,2020
861,Pen,Stationery,Mashhad,47000,289,4,2023
209,Bookshelf,Furniture,Mashhad,2227000,247,6,2022
189,Chair,Furniture,Ahvaz,547000,68,11,2023
727,Desk Lamp,Office Supplies,Shiraz,362000,174,9,2023
473,Headphone,Electronics,Kermanshah,18143000,48,10,2024
202,Pen,Stationery,Rasht,151000,437,2,2023
282,Bookshelf,Furniture,Tabriz,3426000,117,9,2024
719,Printer,Electronics,Qom,37905000,19,12,2020
675,Mouse,Electronics,Shiraz,42037000,4,3,2024
381,Tablet,Electronics,Tehran,48448000,38,1,2020
189,Keyboard,Electronics,Rasht,37188000,13,8,2022
928,Notebook,Stationery,Shiraz,69000,224,9,2020
161,Headphone,Electronics,Mashhad,23001000,37,9,2024
815,Mouse,Electronics,Qom,4168000,221,12,2020
256,Printer,Electronics,Karaj,23861000,37,5,2023
169,Monitor,Electronics,Kermanshah,12292000,45,8,2024
205,Chair,Furniture,Isfahan,2057000,400,5,2024
446,Headphone,Electronics,Mashhad,19691000,42,7,2024
187,Headphone,Electronics,Shiraz,36524000,3,5,2020
188,Camera,Electronics,Tabriz,41089000,49,4,2020
897,Mouse,Electronics,Shiraz,2197000,194,11,2020
219,Camera,Electronics,Isfahan,26738000,32,1,2021
177,Laptop,Electronics,Mashhad,9748000,80,11,2022
275,Smartphone,Electronics,Ahvaz,41512000,45,5,2020
779,Smartphone,Electronics,Tehran,29479000,15,10,2024
138,Monitor,Electronics,Shiraz,9747000,208,9,2021
868,Printer,Electronics,Tehran,13122000,48,10,2020
248,Table,Furniture,Tabriz,583000,340,3,2022
824,Notebook,Stationery,Isfahan,135000,325,11,2022
993,Chair,Furniture,Shiraz,3425000,104,12,2020
819,Bookshelf,Furniture,Karaj,3393000,88,10,2022
223,Notebook,Stationery,Tehran,108000,484,5,2022
742,Headphone,Electronics,Kermanshah,29968000,39,9,2023
324,Printer,Electronics,Tehran,25908000,24,6,2021
772,Mouse,Electronics,Rasht,33830000,27,5,2024
457,Camera,Electronics,Kermanshah,41922000,44,12,2020
670,Tablet,Electronics,Qom,26365000,27,1,2024
622,Chair,Furniture,Ahvaz,1029000,255,6,2022
843,Camera,Electronics,Ahvaz,21721000,31,5,2022
660,Keyboard,Electronics,Mashhad,34992000,49,12,2024
913,Headphone,Electronics,Qom,10787000,4,11,2022
558,Bookshelf,Furniture,Shiraz,872000,43,1,2020
154,Bookshelf,Furniture,Karaj,2540000,126,8,2020
136,Notebook,Stationery,Rasht,90000,78,2,2021
461,Chair,Furniture,Tabriz,1275000,153,9,2023
445,Camera,Electronics,Mashhad,17346000,33,6,2021
716,Desk Lamp,Office Supplies,Qom,795000,171,12,2023
778,Bookshelf,Furniture,Tabriz,585000,319,9,2023
780,Pen,Stationery,Tabriz,132000,450,2,2024
288,Chair,Furniture,Rasht,3232000,17,8,2023
655,Pen,Stationery,Kermanshah,124000,49,12,2021
445,Monitor,Electronics,Tehran,4676000,409,6,2021
435,Notebook,Stationery,Tabriz,73000,479,3,2020
683,Monitor,Electronics,Ahvaz,21370000,19,4,2023
727,Headphone,Electronics,Mashhad,22589000,14,7,2024
594,Keyboard,Electronics,Qom,9867000,391,9,2023
538,Desk Lamp,Office Supplies,Tabriz,873000,248,2,2022
304,Table,Furniture,Karaj,574000,106,3,2021
295,Chair,Furniture,Karaj,1798000,43,5,2021
167,Mouse,Electronics,Qom,40798000,38,2,2023
863,Desk Lamp,Office Supplies,Karaj,951000,184,12,2021
979,Keyboard,Electronics,Isfahan,3244000,113,6,2023
272,Mouse,Electronics,Mashhad,42867000,7,3,2021
156,Desk Lamp,Office Supplies,Mashhad,586000,371,9,2021
451,Printer,Electronics,Tehran,43689000,22,5,2024
721,Tablet,Electronics,Tehran,10776000,26,2,2023
404,Laptop,Electronics,Qom,4482000,100,5,2021
401,Pen,Stationery,Ahvaz,46000,39,7,2023
476,Monitor,Electronics,Qom,31251000,18,3,2022
436,Headphone,Electronics,Shiraz,30706000,22,12,2022
596,Table,Furniture,Karaj,3545000,494,11,2024
414,Bookshelf,Furniture,Mashhad,2651000,299,5,2023
542,Tablet,Electronics,Kermanshah,19760000,29,8,2020
564,Bookshelf,Furniture,Isfahan,1796000,245,2,2023
600,Printer,Electronics,Qom,21287000,29,10,2023
321,Monitor,Electronics,Kermanshah,48702000,26,4,2023
900,Bookshelf,Furniture,Rasht,2072000,322,9,2024
615,Chair,Furniture,Kermanshah,1183000,440,2,2022
547,Bookshelf,Furniture,Karaj,1725000,233,10,2024
754,Laptop,Electronics,Shiraz,45361000,26,3,2021
735,Tablet,Electronics,Karaj,14757000,8,9,2020
927,Tablet,Electronics,Kermanshah,14995000,40,12,2021
514,Monitor,Electronics,Shiraz,24136000,48,12,2021
766,Monitor,Electronics,Tabriz,42343000,25,2,2020
223,Chair,Furniture,Tabriz,1870000,137,1,2021
584,Desk Lamp,Office Supplies,Tabriz,391000,245,10,2023
889,Bookshelf,Furniture,Ahvaz,824000,40,1,2021
541,Printer,Electronics,Shiraz,17307000,29,12,2021
783,Mouse,Electronics,Rasht,29780000,47,2,2024
458,Laptop,Electronics,Qom,7824000,465,2,2023
311,Pen,Stationery,Rasht,153000,130,9,2024
948,Keyboard,Electronics,Qom,22117000,38,8,2023
175,Pen,Stationery,Ahvaz,19000,394,4,2021
529,Bookshelf,Furniture,Qom,4234000,438,6,2023
746,Smartphone,Electronics,Rasht,10272000,49,3,2024
205,Smartphone,Electronics,Ahvaz,14661000,46,2,2020
877,Printer,Electronics,Tabriz,48971000,13,7,2023
908,Tablet,Electronics,Tehran,30377000,26,9,2021
980,Pen,Stationery,Tabriz,121000,430,11,2022
771,Desk Lamp,Office Supplies,Kermanshah,509000,239,10,2022
449,Tablet,Electronics,Tabriz,30533000,39,5,2021
955,Smartphone,Electronics,Tehran,39387000,10,4,2023
881,Desk Lamp,Office Supplies,Qom,227000,270,6,2022
300,Camera,Electronics,Qom,34564000,21,11,2021
155,Printer,Electronics,Mashhad,25091000,9,3,2021
728,Monitor,Electronics,Tehran,37703000,26,12,2023
845,Pen,Stationery,Shiraz,144000,468,4,2024
252,Laptop,Electronics,Karaj,43871000,23,8,2022
627,Headphone,Electronics,Isfahan,30929000,39,6,2021
978,Headphone,Electronics,Isfahan,12507000,31,4,2022
110,Bookshelf,Furniture,Isfahan,2688000,275,7,2024
976,Keyboard,Electronics,Qom,16809000,13,7,2022
464,Notebook,Stationery,Mashhad,169000,315,4,2020
483,Headphone,Electronics,Karaj,35166000,33,7,2023
954,Laptop,Electronics,Tabriz,31786000,33,6,2020
738,Notebook,Stationery,Kermanshah,105000,49,9,2024
794,Laptop,Electronics,Isfahan,19182000,10,10,2024
160,Pen,Stationery,Mashhad,98000,219,12,2020
490,Table,Furniture,Isfahan,945000,389,3,2024
817,Desk Lamp,Office Supplies,Mashhad,302000,198,10,2021
450,Pen,Stationery,Karaj,115000,256,2,2023
298,Headphone,Electronics,Shiraz,35572000,11,2,2021
483,Mouse,Electronics,Kermanshah,29521000,17,8,2024
166,Smartphone,Electronics,Qom,36342000,29,7,2022
658,Monitor,Electronics,Tabriz,2094000,174,10,2021
299,Notebook,Stationery,Rasht,145000,466,11,2022
843,Table,Furniture,Tehran,2229000,116,12,2023
481,Table,Furniture,Qom,1789000,465,1,2023
603,Printer,Electronics,Ahvaz,34707000,25,9,2021
226,Pen,Stationery,Rasht,94000,456,11,2024
683,Desk Lamp,Office Supplies,Ahvaz,291000,87,9,2020
373,Table,Furniture,Mashhad,4201000,429,5,2022
876,Laptop,Electronics,Shiraz,32487000,3,12,2022
839,Smartphone,Electronics,Qom,13549000,9,8,2021
563,Table,Furniture,Isfahan,909000,164,2,2021
204,Laptop,Electronics,Ahvaz,18892000,44,2,2024
332,Headphone,Electronics,Rasht,20513000,9,7,2020
498,Camera,Electronics,Qom,48824000,28,4,2022
793,Mouse,Electronics,Ahvaz,17736000,44,8,2020
726,Bookshelf,Furniture,Mashhad,2095000,187,12,2022
438,Smartphone,Electronics,Ahvaz,49337000,45,8,2021
170,Laptop,Electronics,Tabriz,14684000,3,3,2024
176,Notebook,Stationery,Shiraz,104000,377,1,2021
873,Headphone,Electronics,Rasht,24101000,25,3,2023
168,Tablet,Electronics,Tabriz,38799000,15,7,2024
466,Printer,Electronics,Shiraz,3858000,41,6,2024
559,Printer,Electronics,Shiraz,18329000,48,5,2022
698,Laptop,Electronics,Tehran,9111000,449,8,2022
594,Monitor,Electronics,Rasht,41232000,8,11,2020
594,Laptop,Electronics,Shiraz,23618000,13,5,2022
191,Chair,Furniture,Shiraz,3052000,75,4,2020
102,Desk Lamp,Office Supplies,Kermanshah,569000,207,7,2023
702,Monitor,Electronics,Qom,24341000,32,2,2023
438,Tablet,Electronics,Rasht,4554000,116,7,2021
402,Keyboard,Electronics,Kermanshah,10508000,7,5,2021
395,Pen,Stationery,Karaj,126000,280,8,2020
311,Table,Furniture,Tehran,1364000,247,4,2021
190,Keyboard,Electronics,Tabriz,25322000,38,7,2024
919,Pen,Stationery,Kermanshah,164000,171,11,2022
548,Desk Lamp,Office Supplies,Isfahan,235000,423,9,2023
765,Desk Lamp,Office Supplies,Shiraz,555000,220,2,2021
155,Headphone,Electronics,Tabriz,34935000,25,3,2024
961,Pen,Stationery,Shiraz,29000,48,5,2021
223,Notebook,Stationery,Karaj,76000,232,11,2020
516,Notebook,Stationery,Tehran,83000,314,10,2024
259,Notebook,Stationery,Kermanshah,175000,226,12,2023
184,Smartphone,Electronics,Tehran,28295000,22,9,2020
980,Bookshelf,Furniture,Kermanshah,4066000,443,6,2021
454,Monitor,Electronics,Qom,40414000,42,11,2023
185,Headphone,Electronics,Shiraz,18097000,33,1,2024
190,Pen,Stationery,Kermanshah,164000,43,4,2020
629,Laptop,Electronics,Karaj,19881000,11,10,2023
361,Monitor,Electronics,Tehran,23464000,30,11,2021
914,Bookshelf,Furniture,Karaj,1019000,94,12,2024
951,Printer,Electronics,Kermanshah,28816000,38,10,2022
764,Bookshelf,Furniture,Karaj,2053000,52,12,2024
225,Chair,Furniture,Shiraz,4131000,73,9,2024
869,Mouse,Electronics,Mashhad,39292000,24,11,2020
380,Chair,Furniture,Kermanshah,4889000,78,3,2023
476,Keyboard,Electronics,Tabriz,48337000,15,11,2021
411,Laptop,Electronics,Ahvaz,25677000,33,2,2021
693,Printer,Electronics,Tabriz,32125000,2,11,2022
978,Smartphone,Electronics,Karaj,15229000,43,11,2024
341,Laptop,Electronics,Tehran,25448000,30,9,2022
466,Monitor,Electronics,Qom,3779000,20,4,2020
220,Pen,Stationery,Tabriz,131000,374,12,2023
340,Bookshelf,Furniture,Kermanshah,4850000,96,6,2020
786,Bookshelf,Furniture,Shiraz,1650000,387,11,2022
355,Camera,Electronics,Shiraz,2044000,211,11,2020
665,Keyboard,Electronics,Isfahan,46973000,46,1,2024
358,Camera,Electronics,Shiraz,12004000,17,5,2024
743,Camera,Electronics,Qom,41877000,13,6,2023
594,Tablet,Electronics,Rasht,25331000,6,3,2020
735,Desk Lamp,Office Supplies,Qom,810000,94,4,2024
892,Desk Lamp,Office Supplies,Shiraz,737000,32,3,2020
771,Laptop,Electronics,Ahvaz,7098000,314,3,2024
735,Chair,Furniture,Tehran,1116000,194,10,2021
170,Smartphone,Electronics,Ahvaz,43639000,34,12,2021
652,Table,Furniture,Ahvaz,2421000,228,1,2022
963,Mouse,Electronics,Tabriz,46483000,38,8,2022
842,Laptop,Electronics,Tabriz,49512000,10,6,2022
987,Bookshelf,Furniture,Kermanshah,1975000,38,9,2020
376,Notebook,Stationery,Karaj,199000,154,8,2023
513,Monitor,Electronics,Tehran,29072000,33,4,2020
548,Headphone,Electronics,Karaj,15135000,23,1,2023
690,Notebook,Stationery,Karaj,191000,227,1,2024
233,Bookshelf,Furniture,Mashhad,3539000,366,1,2021
236,Keyboard,Electronics,Ahvaz,48121000,4,5,2022
394,Table,Furniture,Rasht,4246000,30,5,2024
302,Keyboard,Electronics,Shiraz,17424000,7,5,2022
880,Mouse,Electronics,Tabriz,19032000,4,5,2023
666,Printer,Electronics,Kermanshah,47026000,29,9,2022
748,Mouse,Electronics,Karaj,38321000,37,6,2022
288,Pen,Stationery,Tabriz,106000,88,7,2022
524,Monitor,Electronics,Qom,4252000,389,9,2022
508,Table,Furniture,Ahvaz,3551000,438,1,2023
627,Smartphone,Electronics,Rasht,21567000,7,1,2023
433,Bookshelf,Furniture,Ahvaz,4337000,190,9,2021
221,Laptop,Electronics,Karaj,13063000,3,10,2023
794,Table,Furniture,Kermanshah,1135000,159,9,2021
598,Mouse,Electronics,Mashhad,29906000,48,4,2020
100,Printer,Electronics,Shiraz,26350000,47,10,2021
558,Camera,Electronics,Shiraz,25734000,16,10,2021
654,Table,Furniture,Mashhad,1472000,28,4,2021
600,Camera,Electronics,Karaj,18836000,50,3,2022
108,Mouse,Electronics,Isfahan,32463000,11,12,2022
832,Table,Furniture,Mashhad,764000,379,5,2021
382,Pen,Stationery,Tehran,14000,166,12,2020
123,Pen,Stationery,Kermanshah,168000,135,7,2021
207,Laptop,Electronics,Tehran,34606000,42,7,2022
488,Camera,Electronics,Kermanshah,43336000,15,1,2024
929,Keyboard,Electronics,Rasht,7388000,391,8,2022
548,Mouse,Electronics,Kermanshah,21582000,9,6,2022
555,Pen,Stationery,Qom,182000,40,12,2020
113,Smartphone,Electronics,Tabriz,22178000,5,10,2024
182,Chair,Furniture,Shiraz,3098000,43,2,2023
991,Mouse,Electronics,Tabriz,24401000,35,5,2024
344,Desk Lamp,Office Supplies,Qom,57000,154,8,2023
408,Monitor,Electronics,Mashhad,17771000,12,6,2020
837,Bookshelf,Furniture,Tehran,3126000,254,5,2022
349,Chair,Furniture,Ahvaz,1657000,68,3,2024
123,Tablet,Electronics,Shiraz,43933000,16,6,2020
446,Chair,Furniture,Isfahan,4964000,467,8,2022
247,Notebook,Stationery,Rasht,146000,236,4,2024
348,Chair,Furniture,Mashhad,4596000,378,12,2022
712,Pen,Stationery,Tehran,73000,409,6,2024
165,Desk Lamp,Office Supplies,Qom,158000,155,8,2021
629,Bookshelf,Furniture,Ahvaz,3234000,492,6,2021
799,Camera,Electronics,Ahvaz,28017000,42,12,2024
752,Table,Furniture,Kermanshah,4676000,76,2,2021
596,Mouse,Electronics,Karaj,11884000,4,10,2020
156,Smartphone,Electronics,Qom,39652000,5,7,2023
948,Camera,Electronics,Tabriz,19092000,33,3,2024
565,Pen,Stationery,Qom,190000,304,11,2020
555,Headphone,Electronics,Ahvaz,6923000,235,6,2024
525,Keyboard,Electronics,Rasht,6061000,178,3,2022
633,Keyboard,Electronics,Rasht,25913000,44,5,2023
155,Notebook,Stationery,Mashhad,47000,341,9,2024
155,Camera,Electronics,Ahvaz,41814000,13,1,2021
147,Mouse,Electronics,Karaj,46300000,30,5,2024
806,Headphone,Electronics,Kermanshah,19267000,35,2,2021
186,Smartphone,Electronics,Rasht,10680000,26,6,2021
459,Bookshelf,Furniture,Rasht,738000,391,2,2021
410,Bookshelf,Furniture,Tabriz,755000,54,3,2021
246,Pen,Stationery,Shiraz,40000,219,7,2022
660,Camera,Electronics,Shiraz,46031000,19,3,2024
736,Tablet,Electronics,Mashhad,32034000,18,7,2020
304,Chair,Furniture,Tabriz,2108000,362,11,2020
904,Pen,Stationery,Shiraz,87000,198,9,2021
263,Smartphone,Electronics,Qom,27988000,34,12,2023
558,Smartphone,Electronics,Isfahan,13626000,46,2,2021
372,Headphone,Electronics,Tehran,17369000,15,2,2023
631,Table,Furniture,Isfahan,1321000,343,3,2021
561,Notebook,Stationery,Rasht,91000,283,2,2024
277,Headphone,Electronics,Ahvaz,10086000,30,6,2022
643,Chair,Furniture,Qom,2566000,182,11,2024
785,Smartphone,Electronics,Ahvaz,46965000,15,4,2021
892,Camera,Electronics,Ahvaz,4251000,194,9,2023
792,Camera,Electronics,Ahvaz,38304000,21,2,2020
193,Bookshelf,Furniture,Karaj,1727000,35,12,2021
115,Desk Lamp,Office Supplies,Tabriz,725000,86,5,2021
490,Desk Lamp,Office Supplies,Shiraz,889000,323,2,2023
266,Notebook,Stationery,Rasht,190000,481,3,2020
417,Tablet,Electronics,Qom,35502000,11,4,2024
704,Monitor,Electronics,Shiraz,8797000,469,9,2024
